| Time       | Ticker | Price   | Change |
| 12:15:42 | WSWK | 146.20 | -1.3 |
| 12:15:43 | OCXM | 181.10 | 1.8 |
| 12:15:44 | ITSM | 153.00 | -1.65 |
| 12:15:45 | FEOW | 167.40 | -1 |
| 12:15:46 | FMIR | 126.60 | -1.05 |
| 12:15:47 | TXPG | 196.90 | 1.7 |
| 12:15:48 | FEOW | 168.45 | 1.05 |
| 12:15:49 | UPWG | 152.35 | -0.1 |
| 12:15:50 | KNBG | 145.20 | -0.25 |
| 12:15:51 | NKZR | 171.35 | 0.6 |
| 12:15:52 | FEOW | 169.50 | 1.05 |
| 12:15:53 | DWSU | 173.80 | 0.85 |
| 12:15:54 | VMMY | 185.20 | 1.1 |
| 12:15:55 | OCXM | 180.05 | -1.05 |
| 12:15:56 | UDXC | 154.30 | -0.5 |
| 12:15:57 | PNRE | 157.25 | 0.3 |
| 12:15:58 | JXLH | 177.45 | -1.3 |
| 12:15:59 | UPWG | 151.45 | -0.9 |
| 12:16:00 | UDXC | 155.20 | 0.9 |
| 12:16:01 | VMMY | 184.90 | -0.3 |
| 12:16:02 | SWEK | 125.60 | -0.85 |
| 12:16:03 | EKFK | 156.25 | 0.3 |
| 12:16:04 | PKAY | 136.40 | 0.1 |
| 12:16:05 | LITH | 179.80 | 1.1 |
| 12:16:06 | SRQH | 186.40 | -1.05 |
| 12:16:07 | FEOW | 170.10 | 0.6 |
| 12:16:08 | SMNF | 148.05 | 1.7 |
| 12:16:09 | OKYG | 161.70 | 0.3 |
| 12:16:10 | ESUL | 155.45 | 0.35 |
| 12:16:11 | LITH | 180.60 | 0.8 |
| 12:16:12 | DFZW | 127.60 | 1.95 |
| 12:16:13 | SWEK | 127.50 | 1.9 |
| 12:16:14 | HJBK | 163.40 | -0.85 |
| 12:16:15 | SRQH | 188.15 | 1.75 |
| 12:16:16 | VHUQ | 178.35 | 0 |
| 12:16:17 | EUHI | 167.10 | 1.2 |
| 12:16:18 | ESUL | 157.25 | 1.8 |
| 12:16:19 | KNBG | 146.50 | 1.3 |
| 12:16:20 | EKFK | 156.40 | 0.15 |
| 12:16:21 | SWEK | 129.15 | 1.65 |
| 12:16:22 | VMMY | 186.50 | 1.6 |
| 12:16:23 | ESUL | 156.85 | -0.4 |
| 12:16:24 | VMMY | 188.15 | 1.65 |
| 12:16:25 | ONKL | 169.65 | 1.95 |
| 12:16:26 | UPUU | 191.00 | -0.55 |
| 12:16:27 | BPRS | 171.65 | 0.4 |
| 12:16:28 | FZGB | 168.60 | 0.1 |
| 12:16:29 | JXLH | 178.70 | 1.25 |
| 12:16:30 | ELEF | 154.65 | 1.7 |
| 12:16:31 | FZGB | 170.10 | 1.5 |
| 12:16:32 | ONKL | 169.00 | -0.65 |
| 12:16:33 | KIRR | 177.00 | 1.2 |
| 12:16:34 | ONKL | 167.00 | -2 |
| 12:16:35 | UDXC | 153.80 | -1.4 |
| 12:16:36 | PNRE | 155.90 | -1.35 |
| 12:16:37 | ZAKY | 160.80 | 1.3 |
| 12:16:38 | FEOW | 171.55 | 1.45 |
| 12:16:39 | TXPG | 197.70 | 0.8 |
| 12:16:40 | SRQH | 188.75 | 0.6 |
| 12:16:41 | WSWK | 145.95 | -0.25 |
| 12:16:42 | TXPG | 198.45 | 0.75 |
| 12:16:43 | ELEF | 155.50 | 0.85 |
| 12:16:44 | OCXM | 178.35 | -1.7 |
| 12:16:45 | PKAY | 137.95 | 1.55 |
| 12:16:46 | PKAY | 139.55 | 1.6 |
| 12:16:47 | DWSU | 175.35 | 1.55 |
| 12:16:48 | ONKL | 165.00 | -2 |
| 12:16:49 | FEOW | 173.35 | 1.8 |
| 12:16:50 | KIRR | 177.20 | 0.2 |
| 12:16:51 | DFZW | 127.10 | -0.5 |
| 12:16:52 | UPUU | 192.05 | 1.05 |
| 12:16:53 | NOYU | 140.20 | 1.7 |
| 12:16:54 | PNRE | 156.40 | 0.5 |
| 12:16:55 | JNPQ | 188.85 | 1.15 |
| 12:16:56 | UPUU | 191.85 | -0.2 |
| 12:16:57 | SRQH | 188.55 | -0.2 |
| 12:16:58 | UPWG | 151.00 | -0.45 |
| 12:16:59 | DWSU | 174.85 | -0.5 |
| 12:17:00 | ONKL | 165.85 | 0.85 |
| 12:17:01 | UDXC | 154.70 | 0.9 |
| 12:17:02 | WSWK | 147.45 | 1.5 |
| 12:17:03 | TXPG | 199.55 | 1.1 |
| 12:17:04 | NOYU | 138.45 | -1.75 |
| 12:17:05 | OCXM | 179.45 | 1.1 |
| 12:17:06 | NOYU | 138.80 | 0.35 |
| 12:17:07 | HJBK | 164.30 | 0.9 |
| 12:17:08 | PKAY | 141.40 | 1.85 |
| 12:17:09 | NOYU | 136.90 | -1.9 |
| 12:17:10 | VMMY | 189.55 | 1.4 |
| 12:17:11 | ITSM | 153.05 | 0.05 |
| 12:17:12 | WSWK | 145.55 | -1.9 |
| 12:17:13 | JXLH | 178.75 | 0.05 |
| 12:17:14 | PKAY | 139.60 | -1.8 |
| 12:17:15 | PKAY | 140.55 | 0.95 |
| 12:17:16 | NOYU | 135.60 | -1.3 |
| 12:17:17 | NKZR | 172.00 | 0.65 |
| 12:17:18 | SWEK | 130.10 | 0.95 |
| 12:17:19 | ESUL | 158.05 | 1.2 |
| 12:17:20 | VHUQ | 176.75 | -1.6 |
| 12:17:21 | KNBG | 146.50 | 0 |
| 12:17:22 | FZGB | 168.25 | -1.85 |
| 12:17:23 | ITSM | 151.40 | -1.65 |
| 12:17:24 | VHUQ | 177.20 | 0.45 |
| 12:17:25 | OKYG | 162.70 | 1 |
| 12:17:26 | UPWG | 152.60 | 1.6 |
| 12:17:27 | JXLH | 179.35 | 0.6 |
| 12:17:28 | JNPQ | 190.80 | 1.95 |
| 12:17:29 | OKYG | 163.05 | 0.35 |
| 12:17:30 | EWRG | 167.95 | 1.2 |
| 12:17:31 | UPWG | 154.45 | 1.85 |
| 12:17:32 | SRQH | 189.65 | 1.1 |
| 12:17:33 | BPRS | 171.55 | -0.1 |
| 12:17:34 | SWEK | 130.80 | 0.7 |
| 12:17:35 | ELEF | 157.30 | 1.8 |
| 12:17:36 | VMMY | 189.50 | -0.05 |
| 12:17:37 | VHUQ | 179.15 | 1.95 |
| 12:17:38 | SRQH | 191.50 | 1.85 |
| 12:17:39 | UPWG | 155.05 | 0.6 |
| 12:17:40 | FZGB | 168.30 | 0.05 |
| 12:17:41 | ONKL | 165.60 | -0.25 |
| 12:17:42 | SMNF | 149.30 | 1.25 |
| 12:17:43 | ITSM | 151.15 | -0.25 |
| 12:17:44 | UDXC | 156.50 | 1.8 |
| 12:17:45 | DFZW | 128.15 | 1.05 |
| 12:17:46 | ZAKY | 161.30 | 0.5 |
| 12:17:47 | ESUL | 159.20 | 1.15 |
| 12:17:48 | LITH | 182.30 | 1.7 |
| 12:17:49 | UDXC | 155.05 | -1.45 |
| 12:17:50 | HJBK | 163.30 | -1 |
| 12:17:51 | SRQH | 193.50 | 2 |
| 12:17:52 | YVEU | 144.05 | 0.3 |
| 12:17:53 | SWEK | 130.70 | -0.1 |
| 12:17:54 | LITH | 182.90 | 0.6 |
| 12:17:55 | JXLH | 181.05 | 1.7 |
| 12:17:56 | SMNF | 147.85 | -1.45 |
| 12:17:57 | JNPQ | 192.50 | 1.7 |
| 12:17:58 | UPUU | 190.95 | -0.9 |
| 12:17:59 | EKFK | 156.20 | -0.2 |
| 12:18:00 | KIRR | 177.30 | 0.1 |
| 12:18:01 | EUHI | 168.30 | 1.2 |
| 12:18:02 | YVEU | 145.65 | 1.6 |
| 12:18:03 | FTXN | 147.85 | 1.3 |
| 12:18:04 | WSWK | 147.20 | 1.65 |
| 12:18:05 | VNYN | 159.50 | 0.55 |
| 12:18:06 | HJBK | 165.05 | 1.75 |
| 12:18:07 | SWEK | 131.10 | 0.4 |
| 12:18:08 | JNPQ | 193.40 | 0.9 |
| 12:18:09 | FEOW | 173.40 | 0.05 |
| 12:18:10 | SRQH | 194.20 | 0.7 |
| 12:18:11 | BPRS | 172.50 | 0.95 |
| 12:18:12 | VNYN | 160.85 | 1.35 |
| 12:18:13 | WSWK | 145.55 | -1.65 |
| 12:18:14 | DWSU | 175.70 | 0.85 |
| 12:18:15 | EUHI | 167.45 | -0.85 |
| 12:18:16 | LITH | 181.10 | -1.8 |
| 12:18:17 | OKYG | 163.15 | 0.1 |
| 12:18:18 | KNBG | 147.50 | 1 |
| 12:18:19 | WSWK | 147.20 | 1.65 |
| 12:18:20 | VNYN | 161.70 | 0.85 |
| 12:18:21 | OKYG | 161.15 | -2 |
| 12:18:22 | ITSM | 152.05 | 0.9 |
| 12:18:23 | OCXM | 181.40 | 1.95 |
| 12:18:24 | PKAY | 142.25 | 1.7 |
| 12:18:25 | EWRG | 169.10 | 1.15 |
| 12:18:26 | DFZW | 129.05 | 0.9 |
| 12:18:27 | ONKL | 166.95 | 1.35 |
| 12:18:28 | EUHI | 166.95 | -0.5 |
| 12:18:29 | EKFK | 157.50 | 1.3 |
| 12:18:30 | NOYU | 133.80 | -1.8 |
| 12:18:31 | PNRE | 156.70 | 0.3 |
| 12:18:32 | DWSU | 177.70 | 2 |
| 12:18:33 | LITH | 181.50 | 0.4 |
| 12:18:34 | UPUU | 191.80 | 0.85 |
| 12:18:35 | FTXN | 148.90 | 1.05 |
| 12:18:36 | JNPQ | 195.20 | 1.8 |
| 12:18:37 | BPRS | 172.60 | 0.1 |
| 12:18:38 | NOYU | 134.70 | 0.9 |
| 12:18:39 | UPWG | 156.20 | 1.15 |
| 12:18:40 | PNRE | 156.30 | -0.4 |
| 12:18:41 | FZGB | 169.50 | 1.2 |
| 12:18:42 | VCCT | 179.25 | -0.25 |
| 12:18:43 | EKFK | 158.70 | 1.2 |
| 12:18:44 | VCCT | 181.10 | 1.85 |
| 12:18:45 | EWRG | 170.35 | 1.25 |
| 12:18:46 | UDXC | 156.40 | 1.35 |
| 12:18:47 | BPRS | 171.10 | -1.5 |
| 12:18:48 | ITSM | 153.00 | 0.95 |
| 12:18:49 | YVEU | 147.40 | 1.75 |
| 12:18:50 | JNPQ | 196.70 | 1.5 |
| 12:18:51 | DWSU | 176.60 | -1.1 |
| 12:18:52 | KIRR | 177.65 | 0.35 |
| 12:18:53 | FTXN | 147.50 | -1.4 |
| 12:18:54 | PNRE | 154.60 | -1.7 |
| 12:18:55 | VNYN | 162.00 | 0.3 |
| 12:18:56 | EWRG | 169.15 | -1.2 |
| 12:18:57 | UPUU | 191.80 | 0 |
| 12:18:58 | YVEU | 149.20 | 1.8 |
| 12:18:59 | ELEF | 156.75 | -0.55 |
| 12:19:00 | LITH | 181.70 | 0.2 |
| 12:19:01 | SMNF | 147.75 | -0.1 |
| 12:19:02 | ONKL | 167.10 | 0.15 |
| 12:19:03 | FTXN | 148.20 | 0.7 |
| 12:19:04 | NKZR | 173.35 | 1.35 |
| 12:19:05 | NKZR | 173.60 | 0.25 |
| 12:19:06 | KNBG | 149.25 | 1.75 |
| 12:19:07 | FZGB | 171.05 | 1.55 |
| 12:19:08 | WSWK | 147.85 | 0.65 |
| 12:19:09 | DFZW | 127.85 | -1.2 |
| 12:19:10 | NOYU | 134.80 | 0.1 |
| 12:19:11 | FTXN | 149.95 | 1.75 |
| 12:19:12 | UDXC | 157.60 | 1.2 |
| 12:19:13 | EWRG | 170.30 | 1.15 |
| 12:19:14 | ELEF | 158.30 | 1.55 |
| 12:19:15 | ONKL | 167.80 | 0.7 |
| 12:19:16 | FTXN | 151.65 | 1.7 |
| 12:19:17 | HJBK | 163.70 | -1.35 |
| 12:19:18 | BPRS | 172.95 | 1.85 |
| 12:19:19 | DWSU | 177.20 | 0.6 |
| 12:19:20 | UDXC | 157.25 | -0.35 |
| 12:19:21 | VNYN | 160.35 | -1.65 |
| 12:19:22 | FEOW | 174.20 | 0.8 |
| 12:19:23 | JXLH | 179.90 | -1.15 |
| 12:19:24 | FMIR | 127.20 | 0.6 |
| 12:19:25 | OCXM | 182.35 | 0.95 |
| 12:19:26 | FMIR | 128.50 | 1.3 |
| 12:19:27 | PPNT | 179.40 | -1.7 |
| 12:19:28 | DWSU | 177.75 | 0.55 |
| 12:19:29 | SMNF | 149.70 | 1.95 |
| 12:19:30 | FMIR | 127.45 | -1.05 |
| 12:19:31 | SMNF | 151.60 | 1.9 |
| 12:19:32 | NOYU | 136.30 | 1.5 |
| 12:19:33 | KNBG | 148.75 | -0.5 |
| 12:19:34 | SRQH | 195.20 | 1 |
| 12:19:35 | VNYN | 162.35 | 2 |
| 12:19:36 | FMIR | 128.30 | 0.85 |
| 12:19:37 | FMIR | 127.45 | -0.85 |
| 12:19:38 | SWEK | 132.00 | 0.9 |
| 12:19:39 | ITSM | 154.20 | 1.2 |
| 12:19:40 | VHUQ | 177.70 | -1.45 |
| 12:19:41 | FMIR | 129.30 | 1.85 |
| 12:19:42 | PKAY | 143.45 | 1.2 |
| 12:19:43 | WSWK | 149.80 | 1.95 |
| 12:19:44 | EUHI | 168.75 | 1.8 |
| 12:19:45 | PKAY | 145.15 | 1.7 |
| 12:19:46 | ITSM | 155.20 | 1 |
| 12:19:47 | ZAKY | 160.45 | -0.85 |
| 12:19:48 | OKYG | 161.65 | 0.5 |
| 12:19:49 | YVEU | 148.75 | -0.45 |
| 12:19:50 | PKAY | 144.30 | -0.85 |
| 12:19:51 | OCXM | 183.35 | 1 |
| 12:19:52 | SMNF | 152.35 | 0.75 |
| 12:19:53 | LITH | 182.10 | 0.4 |
| 12:19:54 | FZGB | 170.60 | -0.45 |
| 12:19:55 | FEOW | 174.25 | 0.05 |
| 12:19:56 | DWSU | 178.70 | 0.95 |
| 12:19:57 | YVEU | 148.60 | -0.15 |
| 12:19:58 | NOYU | 138.05 | 1.75 |
| 12:19:59 | KNBG | 149.90 | 1.15 |
| 12:20:00 | SRQH | 193.45 | -1.75 |
| 12:20:01 | EWRG | 168.90 | -1.4 |
| 12:20:02 | LITH | 183.30 | 1.2 |
| 12:20:03 | ZAKY | 162.10 | 1.65 |
| 12:20:04 | ESUL | 158.95 | -0.25 |
| 12:20:05 | ZAKY | 164.05 | 1.95 |
| 12:20:06 | ONKL | 168.45 | 0.65 |
| 12:20:07 | KIRR | 178.10 | 0.45 |
| 12:20:08 | ELEF | 160.05 | 1.75 |
| 12:20:09 | UDXC | 156.40 | -0.85 |
| 12:20:10 | KNBG | 151.90 | 2 |
| 12:20:11 | UDXC | 157.60 | 1.2 |
| 12:20:12 | KNBG | 150.15 | -1.75 |
| 12:20:13 | PNRE | 154.40 | -0.2 |
| 12:20:14 | OKYG | 163.05 | 1.4 |
| 12:20:15 | UPUU | 191.95 | 0.15 |
| 12:20:16 | JNPQ | 197.80 | 1.1 |
| 12:20:17 | KNBG | 152.00 | 1.85 |
| 12:20:18 | EWRG | 170.05 | 1.15 |
| 12:20:19 | FTXN | 150.00 | -1.65 |
| 12:20:20 | KNBG | 150.40 | -1.6 |
| 12:20:21 | ZAKY | 163.00 | -1.05 |
| 12:20:22 | FEOW | 175.35 | 1.1 |
| 12:20:23 | FZGB | 171.40 | 0.8 |
| 12:20:24 | NOYU | 137.70 | -0.35 |
| 12:20:25 | SWEK | 132.55 | 0.55 |
| 12:20:26 | UDXC | 159.20 | 1.6 |
| 12:20:27 | DWSU | 179.75 | 1.05 |
| 12:20:28 | NKZR | 174.75 | 1.15 |
| 12:20:29 | EWRG | 172.05 | 2 |
| 12:20:30 | VMMY | 190.20 | 0.7 |
| 12:20:31 | FTXN | 151.80 | 1.8 |
| 12:20:32 | FEOW | 176.05 | 0.7 |
| 12:20:33 | OKYG | 163.90 | 0.85 |
| 12:20:34 | HJBK | 162.10 | -1.6 |
| 12:20:35 | VHUQ | 175.95 | -1.75 |
| 12:20:36 | WSWK | 150.05 | 0.25 |
| 12:20:37 | LITH | 183.50 | 0.2 |
| 12:20:38 | VHUQ | 176.00 | 0.05 |
| 12:20:39 | NOYU | 139.15 | 1.45 |
| 12:20:40 | NKZR | 176.25 | 1.5 |
| 12:20:41 | UPUU | 192.90 | 0.95 |
| 12:20:42 | DFZW | 129.20 | 1.35 |
| 12:20:43 | ZAKY | 163.80 | 0.8 |
| 12:20:44 | ITSM | 156.65 | 1.45 |
| 12:20:45 | UPUU | 193.30 | 0.4 |
| 12:20:46 | EUHI | 169.05 | 0.3 |
| 12:20:47 | UPWG | 154.75 | -1.45 |
| 12:20:48 | SWEK | 130.85 | -1.7 |
| 12:20:49 | FMIR | 128.90 | -0.4 |
| 12:20:50 | ZAKY | 165.15 | 1.35 |
| 12:20:51 | FZGB | 172.70 | 1.3 |
| 12:20:52 | EKFK | 159.25 | 0.55 |
| 12:20:53 | BPRS | 172.60 | -0.35 |
| 12:20:54 | VHUQ | 176.85 | 0.85 |
| 12:20:55 | VNYN | 162.25 | -0.1 |
| 12:20:56 | SMNF | 153.25 | 0.9 |
| 12:20:57 | KIRR | 178.85 | 0.75 |
| 12:20:58 | PPNT | 180.55 | 1.15 |
| 12:20:59 | LITH | 183.55 | 0.05 |
| 12:21:00 | EWRG | 171.85 | -0.2 |
| 12:21:01 | OCXM | 184.30 | 0.95 |
| 12:21:02 | FTXN | 150.20 | -1.6 |
| 12:21:03 | DFZW | 128.70 | -0.5 |
| 12:21:04 | SMNF | 154.45 | 1.2 |
| 12:21:05 | BPRS | 173.75 | 1.15 |
| 12:21:06 | EWRG | 171.75 | -0.1 |
| 12:21:07 | EWRG | 172.90 | 1.15 |
| 12:21:08 | EWRG | 171.70 | -1.2 |
| 12:21:09 | VHUQ | 175.00 | -1.85 |
| 12:21:10 | SRQH | 194.40 | 0.95 |
| 12:21:11 | KNBG | 150.20 | -0.2 |
| 12:21:12 | FEOW | 176.55 | 0.5 |
| 12:21:13 | OCXM | 183.75 | -0.55 |
| 12:21:14 | ELEF | 159.45 | -0.6 |
| 12:21:15 | DWSU | 177.80 | -1.95 |
| 12:21:16 | PPNT | 180.70 | 0.15 |
| 12:21:17 | FZGB | 172.95 | 0.25 |
| 12:21:18 | OCXM | 182.50 | -1.25 |
| 12:21:19 | VNYN | 163.75 | 1.5 |
| 12:21:20 | PNRE | 153.90 | -0.5 |
| 12:21:21 | ESUL | 156.95 | -2 |
| 12:21:22 | SMNF | 154.55 | 0.1 |
| 12:21:23 | ELEF | 160.00 | 0.55 |
| 12:21:24 | FMIR | 129.50 | 0.6 |
| 12:21:25 | FTXN | 150.95 | 0.75 |
| 12:21:26 | VNYN | 163.90 | 0.15 |
| 12:21:27 | PKAY | 142.75 | -1.55 |
| 12:21:28 | TXPG | 199.75 | 0.2 |
| 12:21:29 | NKZR | 178.10 | 1.85 |
| 12:21:30 | UPUU | 194.00 | 0.7 |
| 12:21:31 | OKYG | 162.15 | -1.75 |
| 12:21:32 | JNPQ | 197.90 | 0.1 |
| 12:21:33 | NKZR | 177.65 | -0.45 |
| 12:21:34 | ITSM | 154.65 | -2 |
| 12:21:35 | UDXC | 160.10 | 0.9 |
| 12:21:36 | VNYN | 164.05 | 0.15 |
| 12:21:37 | FEOW | 177.80 | 1.25 |
| 12:21:38 | EKFK | 160.55 | 1.3 |
| 12:21:39 | PKAY | 143.95 | 1.2 |
| 12:21:40 | NOYU | 139.35 | 0.2 |
| 12:21:41 | UPWG | 156.05 | 1.3 |
| 12:21:42 | BPRS | 172.80 | -0.95 |
| 12:21:43 | ESUL | 158.95 | 2 |
| 12:21:44 | WSWK | 150.75 | 0.7 |
| 12:21:45 | UDXC | 161.50 | 1.4 |
| 12:21:46 | ITSM | 153.50 | -1.15 |
| 12:21:47 | WSWK | 151.35 | 0.6 |
| 12:21:48 | KNBG | 152.15 | 1.95 |
| 12:21:49 | UPUU | 194.10 | 0.1 |
| 12:21:50 | ITSM | 152.00 | -1.5 |
| 12:21:51 | ZAKY | 165.80 | 0.65 |
| 12:21:52 | DFZW | 128.35 | -0.35 |
| 12:21:53 | FEOW | 178.45 | 0.65 |
| 12:21:54 | NOYU | 140.75 | 1.4 |
| 12:21:55 | SMNF | 154.80 | 0.25 |
| 12:21:56 | EKFK | 160.30 | -0.25 |
| 12:21:57 | SWEK | 132.40 | 1.55 |
| 12:21:58 | ONKL | 169.35 | 0.9 |
| 12:21:59 | JNPQ | 197.95 | 0.05 |
| 12:22:00 | UDXC | 163.50 | 2 |
| 12:22:01 | TXPG | 200.95 | 1.2 |
| 12:22:02 | VCCT | 180.90 | -0.2 |
| 12:22:03 | PKAY | 144.65 | 0.7 |
| 12:22:04 | PPNT | 181.55 | 0.85 |
| 12:22:05 | UDXC | 164.50 | 1 |
| 12:22:06 | VHUQ | 173.60 | -1.4 |
| 12:22:07 | EUHI | 170.20 | 1.15 |
| 12:22:08 | EWRG | 172.90 | 1.2 |
| 12:22:09 | EWRG | 171.60 | -1.3 |
| 12:22:10 | JXLH | 178.75 | -1.15 |
| 12:22:11 | DFZW | 130.35 | 2 |
| 12:22:12 | FEOW | 180.40 | 1.95 |
| 12:22:13 | VMMY | 188.50 | -1.7 |
| 12:22:14 | UPWG | 156.00 | -0.05 |
| 12:22:15 | FTXN | 150.75 | -0.2 |
| 12:22:16 | UDXC | 165.95 | 1.45 |
| 12:22:17 | FEOW | 181.60 | 1.2 |
| 12:22:18 | BPRS | 172.95 | 0.15 |
| 12:22:19 | DFZW | 131.70 | 1.35 |
| 12:22:20 | UPUU | 192.75 | -1.35 |
| 12:22:21 | PPNT | 181.90 | 0.35 |
| 12:22:22 | NKZR | 177.85 | 0.2 |
| 12:22:23 | OKYG | 161.10 | -1.05 |
| 12:22:24 | PKAY | 146.15 | 1.5 |
| 12:22:25 | FZGB | 172.80 | -0.15 |
| 12:22:26 | DWSU | 179.70 | 1.9 |
| 12:22:27 | PPNT | 183.25 | 1.35 |
| 12:22:28 | OKYG | 162.15 | 1.05 |
| 12:22:29 | KIRR | 180.50 | 1.65 |
| 12:22:30 | DWSU | 180.25 | 0.55 |
| 12:22:31 | YVEU | 149.25 | 0.65 |
| 12:22:32 | VHUQ | 175.20 | 1.6 |
| 12:22:33 | LITH | 183.85 | 0.3 |
| 12:22:34 | ZAKY | 164.10 | -1.7 |
| 12:22:35 | ITSM | 153.30 | 1.3 |
| 12:22:36 | UDXC | 167.70 | 1.75 |
| 12:22:37 | NOYU | 139.85 | -0.9 |
| 12:22:38 | OKYG | 161.80 | -0.35 |
| 12:22:39 | PPNT | 185.10 | 1.85 |
| 12:22:40 | FMIR | 129.85 | 0.35 |
| 12:22:41 | OCXM | 183.60 | 1.1 |
| 12:22:42 | TXPG | 200.90 | -0.05 |
| 12:22:43 | VHUQ | 176.45 | 1.25 |
| 12:22:44 | FMIR | 129.80 | -0.05 |
| 12:22:45 | JNPQ | 198.15 | 0.2 |
| 12:22:46 | FTXN | 150.95 | 0.2 |
| 12:22:47 | PPNT | 186.85 | 1.75 |
| 12:22:48 | WSWK | 150.00 | -1.35 |
| 12:22:49 | VHUQ | 174.90 | -1.55 |
| 12:22:50 | FTXN | 152.30 | 1.35 |
| 12:22:51 | WSWK | 149.00 | -1 |
| 12:22:52 | OKYG | 163.00 | 1.2 |
| 12:22:53 | OCXM | 185.30 | 1.7 |
| 12:22:54 | WSWK | 149.80 | 0.8 |
| 12:22:55 | EKFK | 161.90 | 1.6 |
| 12:22:56 | BPRS | 172.60 | -0.35 |
| 12:22:57 | SRQH | 195.95 | 1.55 |
| 12:22:58 | PPNT | 185.10 | -1.75 |
| 12:22:59 | BPRS | 173.40 | 0.8 |
| 12:23:00 | JXLH | 180.05 | 1.3 |
| 12:23:01 | WSWK | 149.50 | -0.3 |
| 12:23:02 | FEOW | 183.45 | 1.85 |
| 12:23:03 | ELEF | 160.05 | 0.05 |
| 12:23:04 | JNPQ | 200.10 | 1.95 |
| 12:23:05 | SMNF | 154.40 | -0.4 |
| 12:23:06 | UDXC | 167.35 | -0.35 |
| 12:23:07 | TXPG | 202.65 | 1.75 |
| 12:23:08 | KNBG | 150.30 | -1.85 |
| 12:23:09 | FEOW | 185.10 | 1.65 |
| 12:23:10 | FMIR | 131.70 | 1.9 |
| 12:23:11 | KNBG | 151.95 | 1.65 |
| 12:23:12 | NKZR | 177.70 | -0.15 |
| 12:23:13 | SMNF | 152.60 | -1.8 |
| 12:23:14 | DWSU | 179.90 | -0.35 |
| 12:23:15 | SMNF | 151.85 | -0.75 |
| 12:23:16 | SMNF | 153.50 | 1.65 |
| 12:23:17 | KNBG | 150.90 | -1.05 |
| 12:23:18 | UPUU | 194.20 | 1.45 |
| 12:23:19 | ZAKY | 165.75 | 1.65 |
| 12:23:20 | PKAY | 144.90 | -1.25 |
| 12:23:21 | PKAY | 143.40 | -1.5 |
| 12:23:22 | OKYG | 164.05 | 1.05 |
| 12:23:23 | ONKL | 168.25 | -1.1 |
| 12:23:24 | ITSM | 152.35 | -0.95 |
| 12:23:25 | LITH | 185.35 | 1.5 |
| 12:23:26 | ELEF | 161.05 | 1 |
| 12:23:27 | UDXC | 165.75 | -1.6 |
| 12:23:28 | OCXM | 183.85 | -1.45 |
| 12:23:29 | UDXC | 165.80 | 0.05 |
| 12:23:30 | OCXM | 182.60 | -1.25 |
| 12:23:31 | DFZW | 131.65 | -0.05 |
| 12:23:32 | ESUL | 160.00 | 1.05 |
| 12:23:33 | FZGB | 173.30 | 0.5 |
| 12:23:34 | YVEU | 149.45 | 0.2 |
| 12:23:35 | KNBG | 152.20 | 1.3 |
| 12:23:36 | VCCT | 181.85 | 0.95 |
| 12:23:37 | UPWG | 154.75 | -1.25 |
| 12:23:38 | EKFK | 160.45 | -1.45 |
| 12:23:39 | NOYU | 140.45 | 0.6 |
| 12:23:40 | PNRE | 155.90 | 2 |
| 12:23:41 | NOYU | 141.95 | 1.5 |
| 12:23:42 | WSWK | 149.55 | 0.05 |
| 12:23:43 | WSWK | 147.75 | -1.8 |
| 12:23:44 | WSWK | 149.40 | 1.65 |
| 12:23:45 | FEOW | 184.80 | -0.3 |
| 12:23:46 | FTXN | 152.70 | 0.4 |
| 12:23:47 | SWEK | 133.05 | 0.65 |
| 12:23:48 | NKZR | 179.45 | 1.75 |
| 12:23:49 | OKYG | 162.95 | -1.1 |
| 12:23:50 | KNBG | 150.55 | -1.65 |
| 12:23:51 | SRQH | 193.95 | -2 |
| 12:23:52 | SWEK | 131.25 | -1.8 |
| 12:23:53 | SWEK | 130.85 | -0.4 |
| 12:23:54 | JNPQ | 200.30 | 0.2 |
| 12:23:55 | SWEK | 129.75 | -1.1 |
| 12:23:56 | HJBK | 163.60 | 1.5 |
| 12:23:57 | NOYU | 140.75 | -1.2 |
| 12:23:58 | KIRR | 180.45 | -0.05 |
| 12:23:59 | LITH | 185.05 | -0.3 |
| 12:24:00 | ZAKY | 166.85 | 1.1 |
| 12:24:01 | UPUU | 194.60 | 0.4 |
| 12:24:02 | YVEU | 149.50 | 0.05 |
| 12:24:03 | WSWK | 149.65 | 0.25 |
| 12:24:04 | BPRS | 174.65 | 1.25 |
| 12:24:05 | EWRG | 172.20 | 0.6 |
| 12:24:06 | PNRE | 157.40 | 1.5 |
| 12:24:07 | ESUL | 160.00 | 0 |
| 12:24:08 | SWEK | 129.35 | -0.4 |
| 12:24:09 | UPUU | 196.60 | 2 |
| 12:24:10 | ONKL | 167.00 | -1.25 |
| 12:24:11 | BPRS | 175.75 | 1.1 |
| 12:24:12 | ONKL | 168.50 | 1.5 |
| 12:24:13 | SRQH | 193.05 | -0.9 |
| 12:24:14 | EKFK | 160.45 | 0 |
| 12:24:15 | PKAY | 142.05 | -1.35 |
| 12:24:16 | DFZW | 132.30 | 0.65 |
| 12:24:17 | SMNF | 154.95 | 1.45 |
| 12:24:18 | OKYG | 164.50 | 1.55 |
| 12:24:19 | NOYU | 141.45 | 0.7 |
| 12:24:20 | PKAY | 143.50 | 1.45 |
